CustomerID,TransactionID,Date,ProductID,Category,SubCategory,Quantity,Price,Age,Gender,Region,Review_Text,Rating,Churned,Image_URL,Fraud_Flag,Total_Spend
1782,fa2bccbb-96b7-485f-b82b-9d61f5db5165,2026-11-17,1733,Furniture,Laptop,4,329.31,61,Female,West,Trial follow fear.,4,0,https://example.com/image1781.jpg,0,1317.24
1783,fd396aaf-430a-4b41-8db7-9905b1d80450,2026-11-18,1904,Furniture,Action Figure,7,256.07,54,Male,North,Often popular employee plant left major.,4,1,https://example.com/image1782.jpg,0,1792.49
1784,b4f64b69-0797-4b8b-a886-661f65c8e745,2026-11-19,1225,Electronics,Puzzle,3,174.79,34,Female,South,Stage often car center.,4,0,https://example.com/image1783.jpg,0,524.37
1785,623eccb8-a178-4902-81ca-a5ba3b80e99d,2026-11-20,1052,Grocery,Shirt,1,96.2,48,Female,North,Arm moment imagine spend.,1,0,https://example.com/image1784.jpg,0,96.2
1786,c92a402a-1397-4ee4-98e3-355a442760da,2026-11-21,1939,Toys,Laptop,4,57.69,55,Male,South,Image again quite general bank responsibility.,4,0,https://example.com/image1785.jpg,0,230.76
1787,dae84855-9bb2-4c66-921e-c7eb9f9ed288,2026-11-22,1866,Toys,Mobile,3,484.77,27,Female,South,History large than each first.,1,0,https://example.com/image1786.jpg,0,1454.31
1788,1eecdcd4-f104-4114-ac35-d1547fe715e7,2026-11-23,1499,Electronics,Bed,1,103.83,67,Male,East,Lot involve range total off grow.,5,1,https://example.com/image1787.jpg,0,103.83
1789,93be12d7-aa2f-4381-a516-1f92b8952740,2026-11-24,1505,Electronics,Shirt,2,34.64,44,Female,West,Several itself Democrat white think.,4,0,https://example.com/image1788.jpg,0,69.28
1790,3eabac8b-54a4-44ae-bed5-747d53c7c731,2026-11-25,1853,Electronics,Sofa,5,481.03,59,Male,East,Mrs say various budget.,3,0,https://example.com/image1789.jpg,0,2405.1499999999996
1791,0d7d35df-43c4-447d-b2db-b65af636a822,2026-11-26,1363,Grocery,Mobile,8,276.73,23,Male,North,Eat relate top.,2,0,https://example.com/image1790.jpg,0,2213.84
1792,3dba7b18-c546-4d74-98e6-1330b12a0d32,2026-11-27,1279,Furniture,Mobile,1,399.35,23,Male,South,These Mr think present bar woman.,5,0,https://example.com/image1791.jpg,0,399.35
1793,3da862a5-1903-4853-b9be-3c1c87d23971,2026-11-28,1592,Electronics,Puzzle,4,26.66,69,Male,West,Movie second along left top push together.,3,0,https://example.com/image1792.jpg,0,106.64
1794,f4ab421a-ed71-46d0-abfa-ee04547f7d05,2026-11-29,1713,Electronics,Bed,4,285.64,32,Male,South,Someone main enter score newspaper from.,5,1,https://example.com/image1793.jpg,0,1142.56
1795,b1240b29-1a1d-4dae-a018-96156cc78459,2026-11-30,1157,Clothing,Shirt,5,202.11,21,Male,South,Exist position forward.,4,0,https://example.com/image1794.jpg,0,1010.5500000000001
1796,82f4db67-3d49-489a-a512-b350a1ee9fa3,2026-12-01,1631,Grocery,Snacks,7,387.12,65,Female,East,Account world friend more stock.,5,0,https://example.com/image1795.jpg,0,2709.84
1797,98920619-cfca-4017-a443-2ba5b8660a5b,2026-12-02,1058,Electronics,Shirt,8,24.02,57,Male,North,Positive certainly more sell very.,5,0,https://example.com/image1796.jpg,0,192.16
1798,4133f106-29e1-4a39-bfdd-509cbba054f3,2026-12-03,1726,Clothing,Pants,6,203.84,24,Female,West,Maintain recognize senior expect near great talk.,5,1,https://example.com/image1797.jpg,1,1223.04
1799,db2d5c12-3780-4114-8196-083080cc4ac5,2026-12-04,1127,Toys,Mobile,1,400.54,68,Male,West,Serve major better these dark pretty paper.,1,0,https://example.com/image1798.jpg,0,400.54
1800,08786f96-5951-4966-8590-061088a04973,2026-12-05,1735,Electronics,Milk,7,263.74,66,Female,West,Situation democratic behind focus.,3,0,https://example.com/image1799.jpg,0,1846.18
1801,589190cd-d0c4-4ede-b680-77bc5372a21d,2026-12-06,1720,Electronics,Mobile,3,277.27,62,Male,North,Approach arm represent hotel.,4,1,https://example.com/image1800.jpg,0,831.81
1802,458424ed-5192-429e-b154-43d1c589ef96,2026-12-07,1881,Clothing,Mobile,6,53.1,64,Male,West,Include try once window.,2,0,https://example.com/image1801.jpg,0,318.6
1803,671e217b-880a-4910-9643-6ddddb0bae50,2026-12-08,1114,Grocery,Action Figure,8,70.5,43,Female,North,Purpose hour entire happen high.,4,0,https://example.com/image1802.jpg,0,564.0
1804,91506cf1-f0c3-4099-aa14-149076a9f727,2026-12-09,1208,Electronics,Sofa,7,340.11,48,Male,West,Cost pattern good coach rise.,4,1,https://example.com/image1803.jpg,0,2380.77
1805,098e6aa6-6890-4ad6-8f3d-c94899939baf,2026-12-10,1525,Toys,Snacks,6,339.15,19,Male,South,Ask occur hundred exactly usually.,1,0,https://example.com/image1804.jpg,0,2034.8999999999999
1806,fb02799f-04d9-4ba3-afa1-90f5355a5399,2026-12-11,1520,Electronics,Laptop,9,489.66,45,Male,North,Crime present inside.,1,0,https://example.com/image1805.jpg,0,4406.9400000000005
1807,bf5c8aa4-aa7a-4984-b22f-e8f7f1955df8,2026-12-12,1551,Toys,Laptop,9,357.42,59,Male,East,Reveal station focus matter.,5,0,https://example.com/image1806.jpg,0,3216.78
1808,d7298a82-b1dd-4c06-a20a-40d65b1a4714,2026-12-13,1961,Furniture,Sofa,1,249.16,30,Female,West,Officer entire Congress factor sit.,4,0,https://example.com/image1807.jpg,0,249.16
1809,554bd89b-ecd6-4115-a13e-4ee69e8bc11f,2026-12-14,1236,Furniture,Mobile,1,429.38,35,Male,East,Room catch town west study upon between.,3,0,https://example.com/image1808.jpg,0,429.38
1810,8f8e8e94-4051-4c49-97cf-3a4e6dc18153,2026-12-15,1280,Toys,Laptop,1,56.71,47,Female,North,Left occur information man brother music now.,1,0,https://example.com/image1809.jpg,0,56.71
1811,80e22717-9e55-446e-a277-e0bdcb36b7c1,2026-12-16,1358,Grocery,Bed,8,227.4,28,Male,South,Before work if.,1,0,https://example.com/image1810.jpg,0,1819.2
1812,e44243f8-425b-4063-9fd0-b1ee5c6a7f28,2026-12-17,1200,Electronics,Snacks,7,147.12,30,Male,East,Indicate man between however brother.,3,0,https://example.com/image1811.jpg,0,1029.8400000000001
1813,0b283554-2687-42f3-9e03-90b4cbceaf86,2026-12-18,1757,Electronics,Laptop,3,56.8,68,Male,East,Rather this material the.,1,0,https://example.com/image1812.jpg,0,170.39999999999998
1814,1b4d63bc-6b63-4cad-9a0e-33f8f133a016,2026-12-19,1277,Furniture,Sofa,2,382.93,41,Male,South,Shoulder last happen man budget development security church.,3,0,https://example.com/image1813.jpg,0,765.86
1815,33ed4cbb-8054-4a3b-b323-c960b46e5ef3,2026-12-20,1234,Toys,Pants,4,257.84,46,Female,South,Seven where government crime morning blood sense.,2,0,https://example.com/image1814.jpg,0,1031.36
1816,5dd603f8-f90c-413b-b1da-9560a0ff2248,2026-12-21,1493,Electronics,Laptop,3,280.6,22,Male,North,Audience question make explain add late account.,3,0,https://example.com/image1815.jpg,0,841.8000000000001
1817,203a1f28-1c28-4891-bca0-f097f783f66d,2026-12-22,1003,Electronics,Snacks,7,208.57,52,Male,West,Find choice tend peace enjoy.,2,0,https://example.com/image1816.jpg,0,1459.99
1818,ef1bfb68-245e-439f-8363-fee187bdb403,2026-12-23,1665,Grocery,Puzzle,8,232.87,36,Male,East,Perform across source.,5,1,https://example.com/image1817.jpg,0,1862.96
1819,7738a8cd-2ddc-476f-86ba-b8ea057b3266,2026-12-24,1441,Clothing,Puzzle,6,62.43,30,Female,East,Game officer century kitchen.,5,0,https://example.com/image1818.jpg,0,374.58
1820,659c2ec1-9264-4953-a167-54fa6a82a738,2026-12-25,1028,Furniture,Bed,3,338.09,22,Female,North,Green oil site similar visit doctor couple.,1,0,https://example.com/image1819.jpg,0,1014.27
1821,724b3860-4806-45d5-8a75-168a050cb5ef,2026-12-26,1108,Furniture,Shirt,6,219.06,61,Female,West,Play result concern traditional effect.,3,1,https://example.com/image1820.jpg,0,1314.3600000000001
1822,98774cef-4013-4e53-839a-5edcb87d6a3d,2026-12-27,1609,Clothing,Shirt,2,409.3,31,Female,North,Not young star early couple yourself adult somebody.,1,0,https://example.com/image1821.jpg,0,818.6
1823,eef52a65-ece5-4f16-b3b2-6a7fb8dc6784,2026-12-28,1726,Electronics,Laptop,7,102.16,55,Male,East,Which marriage task upon floor reduce relationship.,3,0,https://example.com/image1822.jpg,0,715.12
1824,b7151f33-b463-41fb-a831-8265d8d5afde,2026-12-29,1804,Grocery,Milk,7,106.5,39,Male,East,Important year try service reveal listen world.,1,0,https://example.com/image1823.jpg,0,745.5
1825,f04772f1-0a09-4fba-9679-3ca7e0d2819a,2026-12-30,1074,Grocery,Pants,4,324.65,26,Female,South,Last several whose choice week west general.,5,0,https://example.com/image1824.jpg,0,1298.6
1826,458f4800-e333-43ff-86fa-691a8770e6ef,2026-12-31,1837,Furniture,Sofa,8,423.77,66,Male,South,Skill soon with support look minute.,5,0,https://example.com/image1825.jpg,0,3390.16
1827,57868fa3-3bf0-40a7-bc3c-2025ee9c8050,2027-01-01,1145,Grocery,Pants,4,238.74,57,Male,West,Indicate resource interest me product.,1,0,https://example.com/image1826.jpg,0,954.96
1828,ae8fdf84-840a-4ccf-a16e-40a6fe5c3d97,2027-01-02,1127,Clothing,Puzzle,7,364.84,43,Female,East,Wrong international become.,3,0,https://example.com/image1827.jpg,0,2553.8799999999997
1829,676e5be8-165d-4ace-ae8b-80138e7e8804,2027-01-03,1852,Electronics,Laptop,4,499.67,62,Male,East,Treat blood audience forward choose occur.,4,0,https://example.com/image1828.jpg,0,1998.68
1830,48f410f5-0114-43cc-8efa-542613fee6f2,2027-01-04,1041,Clothing,Snacks,5,495.18,22,Female,South,Head since article foreign west.,3,1,https://example.com/image1829.jpg,0,2475.9
1831,1afbc76b-a665-41c0-8a48-dc56ae6c942b,2027-01-05,1355,Toys,Sofa,7,373.45,46,Female,North,Field challenge process away.,1,0,https://example.com/image1830.jpg,0,2614.15
1832,8a636141-a647-4e20-bdbd-c52e8c681bd0,2027-01-06,1040,Furniture,Pants,3,371.1,39,Female,North,For agent form lawyer explain work.,3,0,https://example.com/image1831.jpg,0,1113.3000000000002
1833,a6169441-593d-4531-ac9e-226816228d18,2027-01-07,1933,Grocery,Snacks,5,127.57,66,Female,East,Claim imagine concern.,2,0,https://example.com/image1832.jpg,0,637.8499999999999
1834,25a44bd7-ecad-4887-a1e6-8ce0004b1024,2027-01-08,1033,Toys,Sofa,3,417.6,20,Female,East,Able dinner training challenge decision agency report.,3,0,https://example.com/image1833.jpg,0,1252.8000000000002
1835,0d840fca-d605-4856-b777-056bc17c0320,2027-01-09,1016,Grocery,Pants,5,205.53,45,Female,West,Tend identify recognize whom arm personal.,5,0,https://example.com/image1834.jpg,0,1027.65
1836,e9191ec0-5038-453a-9d7e-350213b367ae,2027-01-10,1676,Electronics,Bed,3,481.19,55,Male,West,Thus play political some chance authority.,5,0,https://example.com/image1835.jpg,0,1443.57
1837,74cb4e85-52cc-41a7-8f12-f577ba3c5901,2027-01-11,1152,Electronics,Puzzle,7,45.31,31,Male,South,Rather make be second fine election.,2,0,https://example.com/image1836.jpg,0,317.17
1838,cc6fa070-23a3-4f42-88cc-2b108c89c933,2027-01-12,1997,Electronics,Mobile,1,220.74,64,Male,East,Age before around beautiful analysis anything.,3,0,https://example.com/image1837.jpg,0,220.74
1839,d0ed79b0-6ac9-4ad1-8668-f2494320a5f4,2027-01-13,1377,Grocery,Sofa,9,280.14,31,Female,North,News front expect raise two institution.,4,0,https://example.com/image1838.jpg,0,2521.2599999999998
1840,8ab2483f-643d-4d86-866f-f1be5e997740,2027-01-14,1587,Toys,Puzzle,9,205.55,60,Female,West,Cultural any build call benefit.,3,0,https://example.com/image1839.jpg,0,1849.95
1841,c4a4530e-6822-40c6-a2ef-44e84d981f02,2027-01-15,1598,Electronics,Action Figure,5,109.24,28,Female,South,Chance result turn follow method soon fact.,5,0,https://example.com/image1840.jpg,0,546.1999999999999
1842,898a75f4-e95d-445f-b967-dea5f8de7f2b,2027-01-16,1628,Toys,Milk,9,298.53,26,Male,South,Game which glass toward child national energy.,5,0,https://example.com/image1841.jpg,0,2686.7699999999995
1843,09d53696-b6f1-465e-8775-2c66344df613,2027-01-17,1873,Grocery,Laptop,6,379.18,55,Male,North,Watch various range local.,1,0,https://example.com/image1842.jpg,0,2275.08
1844,a7a3ec84-f5d9-4e2c-9a89-0a0b6dba222e,2027-01-18,1341,Toys,Action Figure,5,324.2,64,Female,West,Feel various more newspaper trouble area.,5,0,https://example.com/image1843.jpg,0,1621.0
1845,bdcef785-cb34-4f67-888b-4e1cb555be00,2027-01-19,1980,Grocery,Snacks,3,121.05,61,Female,North,Against others nearly exist.,1,0,https://example.com/image1844.jpg,0,363.15
1846,3930e103-3d06-4f07-bbc4-03c8b741a990,2027-01-20,1026,Grocery,Sofa,8,367.15,23,Female,South,Television they assume first impact language.,5,0,https://example.com/image1845.jpg,0,2937.2
1847,689f3602-18a2-409a-b773-beef26321b28,2027-01-21,1824,Furniture,Laptop,4,132.16,18,Female,East,Around board same shake away look wait collection.,5,1,https://example.com/image1846.jpg,0,528.64
1848,05c0c2ad-46c5-469f-80f8-8cb4352e04fb,2027-01-22,1286,Grocery,Laptop,3,91.73,42,Female,North,Instead throughout voice other.,4,0,https://example.com/image1847.jpg,0,275.19
1849,20908961-9c27-465b-bbf4-6290d6f12b65,2027-01-23,1645,Grocery,Action Figure,6,346.88,33,Male,South,Like air turn parent general theory take.,1,0,https://example.com/image1848.jpg,0,2081.2799999999997
1850,d71d4653-121e-427a-a95f-08599ac84ac3,2027-01-24,1730,Clothing,Action Figure,8,422.18,69,Female,East,Type western stage seek wife.,1,0,https://example.com/image1849.jpg,0,3377.44
1851,e16df699-7d41-40d1-8a52-bea6e796f768,2027-01-25,1167,Electronics,Mobile,9,243.36,32,Female,East,Stage sure firm stage.,5,0,https://example.com/image1850.jpg,0,2190.2400000000002
1852,65d9fa61-6da8-4ec0-9a46-66e2d5475862,2027-01-26,1609,Furniture,Pants,6,268.04,51,Female,West,Discover information than look name keep room.,1,1,https://example.com/image1851.jpg,0,1608.2400000000002
1853,797695bd-2208-449f-9fae-f84a228cb20a,2027-01-27,1267,Furniture,Sofa,5,154.86,34,Female,West,Lose heavy actually staff pressure say president.,5,0,https://example.com/image1852.jpg,1,774.3000000000001
1854,62a8b78f-4884-49c5-a2a7-e4a38917c694,2027-01-28,1748,Furniture,Puzzle,2,249.84,20,Male,South,Decade Mr information tell technology.,5,1,https://example.com/image1853.jpg,0,499.68
1855,11c0382b-0341-4f35-b8cd-0653654b266b,2027-01-29,1820,Clothing,Shirt,2,70.33,20,Female,North,Term book mother could minute.,3,0,https://example.com/image1854.jpg,0,140.66
1856,89c4acd6-fdc7-4c9d-a76a-53e1aa2ecd9d,2027-01-30,1454,Grocery,Sofa,9,478.14,54,Female,East,But modern statement cost.,1,1,https://example.com/image1855.jpg,0,4303.26
1857,08f57dbc-e6ad-414f-beef-f30223b08d0a,2027-01-31,1905,Electronics,Sofa,2,401.18,34,Female,West,About civil wind federal be chance gas.,2,0,https://example.com/image1856.jpg,0,802.36
1858,5993c34b-ba46-4a20-88fa-80b02e7f5f68,2027-02-01,1684,Toys,Sofa,2,335.65,66,Male,West,Operation tend point only.,1,0,https://example.com/image1857.jpg,0,671.3
1859,b9421f94-b1ca-44bc-be79-85344049f773,2027-02-02,1400,Grocery,Laptop,3,271.41,69,Female,North,Unit tonight themselves.,1,0,https://example.com/image1858.jpg,0,814.23
1860,de112988-27bf-40d6-96ae-09bca4842c84,2027-02-03,1921,Clothing,Snacks,3,397.12,55,Male,West,Method black memory still.,4,0,https://example.com/image1859.jpg,0,1191.3600000000001
1861,5afa6c6a-0a54-4a98-99a5-2ce058ae3bd7,2027-02-04,1980,Grocery,Laptop,4,249.9,18,Female,South,Style draw hold herself attack.,2,0,https://example.com/image1860.jpg,0,999.6
1862,b8988df9-437a-4b4c-9be0-ba8730e57f48,2027-02-05,1475,Grocery,Snacks,7,153.49,24,Female,North,Not those have walk appear approach civil.,2,0,https://example.com/image1861.jpg,1,1074.43
1863,8060526d-5e48-4f95-9772-8e0a4561c9bf,2027-02-06,1701,Clothing,Action Figure,9,84.39,43,Female,East,Article together first meet child as task.,4,0,https://example.com/image1862.jpg,0,759.51
1864,282b3134-c01b-4850-b0bc-018f229d5f79,2027-02-07,1633,Furniture,Shirt,2,325.55,64,Female,South,Organization southern notice factor exactly remain.,4,0,https://example.com/image1863.jpg,0,651.1
1865,2114b0fd-53d8-469a-9697-cea7dade8d80,2027-02-08,1557,Furniture,Laptop,4,465.07,56,Female,East,Movie include board central mouth stock reach.,1,0,https://example.com/image1864.jpg,0,1860.28
1866,ff33801a-34ef-41c9-96e2-d2d8e0f78008,2027-02-09,1575,Electronics,Snacks,9,81.04,36,Female,East,Up issue cut those kitchen hair moment Mrs.,3,0,https://example.com/image1865.jpg,0,729.36
1867,de7541bf-7bf5-4ab8-9813-5ba3e77e0149,2027-02-10,1129,Electronics,Laptop,2,94.11,69,Female,West,Buy street happy nearly game issue professional identify.,4,0,https://example.com/image1866.jpg,0,188.22
1868,7a500596-499a-48e4-9085-8c342bfcf6d1,2027-02-11,1821,Furniture,Milk,1,219.63,47,Female,South,Too be generation owner.,2,0,https://example.com/image1867.jpg,0,219.63
1869,614213d5-ece2-4e60-b6bc-fd524bba2fd5,2027-02-12,1362,Toys,Laptop,8,404.42,60,Female,South,Mean party matter wait.,2,0,https://example.com/image1868.jpg,0,3235.36
1870,32dca5b5-b430-48bd-9361-90d9e119c725,2027-02-13,1704,Grocery,Shirt,9,150.49,31,Male,North,Condition democratic TV for.,1,0,https://example.com/image1869.jpg,0,1354.41
1871,b7afb1e6-0d41-48bc-8a84-d09f6f25e10e,2027-02-14,1818,Toys,Shirt,7,130.69,30,Male,South,Bar born life future condition.,3,1,https://example.com/image1870.jpg,0,914.8299999999999
1872,3fc4a081-66eb-4b3f-bdea-2c8a5219b156,2027-02-15,1692,Grocery,Snacks,8,311.88,37,Male,North,Collection under natural training manage wife about.,5,0,https://example.com/image1871.jpg,0,2495.04
1873,563d7bbe-0025-4485-81b2-b942bf8c2c41,2027-02-16,1291,Furniture,Snacks,4,270.13,43,Male,South,Week yard stuff economic.,4,0,https://example.com/image1872.jpg,0,1080.52
1874,f0e9ba87-983f-497b-972a-bc0cc2301805,2027-02-17,1370,Electronics,Action Figure,4,34.81,44,Female,East,Hospital take soldier beyond likely begin.,4,0,https://example.com/image1873.jpg,0,139.24
1875,55354597-d3ff-4cee-afdd-47bfe19d6a4f,2027-02-18,1793,Electronics,Shirt,2,45.34,42,Female,North,Tonight over ahead high.,1,0,https://example.com/image1874.jpg,0,90.68
1876,a832be62-5393-4767-8815-625b6400ad27,2027-02-19,1028,Toys,Shirt,8,323.29,26,Male,South,Environmental available husband course owner artist daughter.,3,0,https://example.com/image1875.jpg,0,2586.32
1877,3f941dcb-0857-4dde-bc76-bf26a563f0de,2027-02-20,1148,Electronics,Mobile,2,235.24,58,Male,North,Assume child field next live my dinner generation.,2,0,https://example.com/image1876.jpg,0,470.48
1878,acab2b4a-2bce-4916-86c7-40737d64e78f,2027-02-21,1778,Furniture,Sofa,9,485.63,65,Male,West,Draw available least few.,2,0,https://example.com/image1877.jpg,0,4370.67
1879,0fb8fb02-ee7b-4aed-82fb-32c2a67513d7,2027-02-22,1295,Toys,Bed,4,340.87,29,Male,West,Report behind safe dark town hard off.,5,0,https://example.com/image1878.jpg,0,1363.48
1880,b29c410e-d9c9-48bf-9b6d-a919bdaaf07e,2027-02-23,1010,Grocery,Laptop,1,9.99,27,Female,North,Recent rather upon most or maintain thousand.,2,0,https://example.com/image1879.jpg,1,9.99
1881,c8a8b8ef-dc32-494a-86b9-2a07347a713a,2027-02-24,1511,Electronics,Pants,4,243.1,23,Male,North,Other throw current blood fire way election.,4,0,https://example.com/image1880.jpg,0,972.4
1882,6484ebaa-3f5d-45b3-ba20-eb61d7992230,2027-02-25,1675,Clothing,Action Figure,3,210.15,67,Female,East,Arrive later staff fear central month across standard.,5,0,https://example.com/image1881.jpg,0,630.45
1883,f2fab7bb-b98c-4a2d-be5f-8172850ea989,2027-02-26,1112,Electronics,Sofa,6,57.82,51,Female,South,Race another study for top.,3,0,https://example.com/image1882.jpg,0,346.92
1884,0adbaee3-8113-466d-a2c0-8dc08764a993,2027-02-27,1186,Grocery,Bed,7,461.99,69,Female,West,Recent worry get color air whole wish.,5,0,https://example.com/image1883.jpg,0,3233.9300000000003
1885,bae8453a-535b-4d5b-9bb3-2ae22711fcb1,2027-02-28,1806,Toys,Mobile,8,403.48,58,Male,West,Hand mind wait wide stock everybody.,3,1,https://example.com/image1884.jpg,0,3227.84
1886,32330d32-748a-49a9-b325-f607060c73ab,2027-03-01,1743,Grocery,Pants,2,118.89,36,Male,South,Involve arm policy early.,2,0,https://example.com/image1885.jpg,0,237.78
1887,ad7d51d0-9e11-460f-81a5-2272fecf2437,2027-03-02,1226,Clothing,Snacks,6,131.71,23,Female,West,Reality father save trial degree place.,1,0,https://example.com/image1886.jpg,0,790.26
1888,50c3afbe-4e67-4593-bd42-08dccc326342,2027-03-03,1309,Furniture,Shirt,6,20.85,19,Male,West,View full real wait white season quite.,5,0,https://example.com/image1887.jpg,0,125.10000000000001
1889,99e948a8-755c-4edf-9568-cf549738f779,2027-03-04,1097,Electronics,Milk,5,151.88,32,Male,North,Real remember board year grow outside.,5,0,https://example.com/image1888.jpg,0,759.4
1890,2bf8b68d-39a3-44e5-9e02-4feb9dbd50f1,2027-03-05,1054,Toys,Action Figure,7,294.39,34,Female,West,Once sort his eye.,4,0,https://example.com/image1889.jpg,1,2060.73
1891,bd1be27d-3d0d-4ccd-b58a-bb8e2e3d0e0e,2027-03-06,1622,Furniture,Puzzle,3,213.32,33,Female,West,Record throw require enjoy remember record matter second.,4,1,https://example.com/image1890.jpg,0,639.96
1892,266a3e47-bec1-4155-8d3e-2304a573a869,2027-03-07,1663,Grocery,Shirt,4,484.78,45,Male,West,Its development PM music.,3,0,https://example.com/image1891.jpg,0,1939.12
1893,e1fca3a0-d33e-42ad-ac13-617baa028048,2027-03-08,1757,Toys,Milk,9,32.76,38,Female,South,Cut find party stand whatever according note.,1,1,https://example.com/image1892.jpg,0,294.84
1894,4e5f053a-d776-4ba4-b0fb-0841d62f08cd,2027-03-09,1405,Furniture,Bed,4,297.76,25,Male,East,Pretty drop make few have responsibility it.,4,0,https://example.com/image1893.jpg,0,1191.04
1895,842527e7-5b9d-4dbe-b6de-85911ec0b0fb,2027-03-10,1068,Toys,Snacks,3,429.86,27,Male,North,Law necessary within treat agency by.,4,1,https://example.com/image1894.jpg,0,1289.58
1896,a199845c-df7f-44a0-a5d4-abcf039f1ce8,2027-03-11,1311,Clothing,Pants,2,242.97,27,Female,East,Determine call face result.,2,0,https://example.com/image1895.jpg,1,485.94
1897,0ed73672-247a-4f30-905d-437254a95f40,2027-03-12,1288,Clothing,Bed,5,6.47,67,Female,West,Song heart Democrat sea.,2,0,https://example.com/image1896.jpg,0,32.35
1898,6bb5c9fb-4e41-42f7-968d-0ea78e35f08f,2027-03-13,1761,Electronics,Shirt,4,125.19,27,Male,West,Class walk hundred point.,4,0,https://example.com/image1897.jpg,0,500.76
1899,9d6d4bfd-a51f-47e4-b7c7-f4f7b3c78534,2027-03-14,1547,Electronics,Shirt,8,165.27,26,Female,West,Election agree participant good whether.,3,1,https://example.com/image1898.jpg,0,1322.16
1900,5516adc0-5d1c-4e28-aa2f-eea4a8ac3691,2027-03-15,1750,Clothing,Pants,7,483.17,45,Male,East,Management under result energy but describe.,1,0,https://example.com/image1899.jpg,0,3382.19
1901,f3a4231a-98a8-4fcb-868d-cb05992964ef,2027-03-16,1147,Toys,Puzzle,6,456.33,41,Female,South,Place information threat parent plant.,4,1,https://example.com/image1900.jpg,0,2737.98
1902,ce317b86-a44f-4dd5-bf35-583da047e25b,2027-03-17,1466,Clothing,Milk,2,474.84,36,Male,South,Report campaign statement deep professor Republican than carry.,3,0,https://example.com/image1901.jpg,0,949.68
1903,83c5e270-dc00-4a95-9fe5-40f71449e606,2027-03-18,1738,Electronics,Bed,3,413.75,50,Female,North,Inside simply only senior interest.,3,0,https://example.com/image1902.jpg,1,1241.25
1904,b8fab1e5-5393-4328-8620-580693bdc4c9,2027-03-19,1243,Clothing,Snacks,9,179.07,21,Male,East,Provide huge process such right argue create.,4,1,https://example.com/image1903.jpg,0,1611.6299999999999
1905,eb51c7e6-9fa6-4818-a94f-07c275347558,2027-03-20,1490,Clothing,Shirt,9,453.41,20,Male,South,Interesting line ability happen.,3,1,https://example.com/image1904.jpg,0,4080.69
1906,4eb3e324-e16d-4740-952e-f612fcc1d0b2,2027-03-21,1848,Toys,Bed,5,490.93,59,Female,North,Others court way reach land town.,5,0,https://example.com/image1905.jpg,0,2454.65
1907,095fa4c3-901c-4214-b38e-2b2e45d5bf50,2027-03-22,1957,Furniture,Puzzle,3,178.29,29,Male,West,Page hit cause though.,3,0,https://example.com/image1906.jpg,0,534.87
1908,a079a41a-e5c0-4476-84e3-bf4c98d14ff4,2027-03-23,1506,Electronics,Bed,2,133.98,35,Male,West,Too feeling tonight make state list short word.,4,1,https://example.com/image1907.jpg,0,267.96
1909,f7ef092f-a3f1-4ce0-aaa2-eb2e46378c45,2027-03-24,1364,Toys,Pants,8,275.72,40,Male,North,Call discuss maybe figure black through.,3,0,https://example.com/image1908.jpg,0,2205.76
1910,4012470b-ec2b-4902-9867-14726eef9218,2027-03-25,1481,Clothing,Snacks,6,97.64,37,Male,South,Amount employee attorney end.,4,0,https://example.com/image1909.jpg,0,585.84
1911,3fbcb4d5-c5db-42de-bf84-b3173e9496c1,2027-03-26,1200,Clothing,Mobile,7,21.15,23,Male,East,Improve theory Republican.,2,1,https://example.com/image1910.jpg,0,148.04999999999998
1912,f4ac9315-a18b-4e80-8e09-70cfe85160c2,2027-03-27,1153,Furniture,Pants,1,473.19,51,Female,North,Challenge money like.,4,0,https://example.com/image1911.jpg,0,473.19
1913,c70c21e2-c42f-46a4-9166-a21a05848ea4,2027-03-28,1449,Electronics,Bed,1,463.24,59,Male,South,Water everybody hear bed money paper anything.,3,0,https://example.com/image1912.jpg,0,463.24
1914,01257136-346d-4f84-8fb4-77d7c3beea79,2027-03-29,1500,Electronics,Mobile,2,85.51,19,Male,North,Best address that region plan eight.,4,0,https://example.com/image1913.jpg,0,171.02
1915,59f67997-cb62-4d0a-b2df-c53130357693,2027-03-30,1072,Grocery,Shirt,3,206.83,47,Male,South,Phone discuss loss age.,1,0,https://example.com/image1914.jpg,0,620.49
1916,a31bad33-2d27-493e-97ae-68837a586589,2027-03-31,1712,Electronics,Mobile,1,416.36,26,Female,West,Parent story what child process time.,4,0,https://example.com/image1915.jpg,0,416.36
1917,d5c6d988-424a-4dde-a2a2-9ad47e043f09,2027-04-01,1295,Furniture,Puzzle,5,332.2,44,Female,North,Nor policy up goal.,4,0,https://example.com/image1916.jpg,0,1661.0
1918,a06f9dde-1a9a-4eed-a720-f914e3af1e44,2027-04-02,1016,Grocery,Laptop,3,200.42,59,Male,East,What wife magazine property any personal.,1,0,https://example.com/image1917.jpg,0,601.26
1919,710af609-d43b-4e58-91e1-842216697174,2027-04-03,1640,Grocery,Puzzle,1,373.36,51,Male,North,Claim argue current pay range that mission he.,1,0,https://example.com/image1918.jpg,0,373.36
1920,bcb4c67f-d471-4cd5-9415-10623fd0c73d,2027-04-04,1216,Clothing,Pants,8,449.04,57,Female,West,Window old guy sign realize hold democratic main.,1,0,https://example.com/image1919.jpg,0,3592.32
